Name,Car_Price,Kilometers_Driven,Price_per_Km
Hyundai i20 1.4 CRDi Asta,4.5,60788,7.402776863854709e-05
Honda Jazz 1.2 SV i VTEC,7.56,18664,0.0004050578654093442
Mahindra XUV500 W10 2WD,16.08,57847,0.0002779746572855982
Hyundai i20 1.2 Sportz,4.5,52237,8.61458353274499e-05
Hyundai Verna 1.6 SX,5.0,128000,3.90625e-05
Hyundai i10 Era 1.1,2.2,54000,4.0740740740740745e-05
Maruti Celerio VXI AT,4.0,49800,8.032128514056225e-05
Skoda Fabia 1.2 TDI Ambition,2.51,98000,2.5612244897959183e-05
Maruti Swift VDI BSIV,4.75,60095,7.904151759713787e-05
Hyundai i10 Magna(O) with Sun Roof,2.0,68000,2.9411764705882354e-05
Hyundai i10 Magna 1.2,2.1,81402,2.579789194368689e-05
Ford Ecosport 1.5 Ti VCT AT Titanium,6.25,38000,0.0001644736842105263
Mercedes-Benz E-Class 2009-2013 E350 CDI Avantgarde,10.6,92239,0.00011491885211244701
Maruti Swift VDI BSIV,6.0,49224,0.00012189176011701609
Maruti 800 Std BSIII,0.45,12000,3.7500000000000003e-05
Maruti Swift Lxi BSIII,2.5,54898,4.5538999599256806e-05
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,12.75,2500,0.0051
BMW X1 M Sport sDrive 20d,30.29,32838,0.0009224069675376088
Ford Ikon 1.3 Flair,1.6,27076,5.909292362239622e-05
Ford Ecosport 1.5 DV5 MT Titanium Optional,7.54,75445,9.994035390019219e-05
Maruti Ciaz VXi Plus,6.84,46601,0.00014677796613806572
Volkswagen Passat Diesel Highline 2.0 TDI,6.0,72000,8.333333333333333e-05
Honda Jazz 1.5 VX i DTEC,8.0,27000,0.0002962962962962963
Audi A4 35 TDI Premium,24.74,68193,0.00036279383514436966
Hyundai Grand i10 CRDi Sportz Celebration Edition,5.5,34429,0.0001597490487670278
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,36.0,46000,0.000782608695652174
Toyota Innova 2.5 G (Diesel) 7 Seater,11.79,80544,0.00014637961859356374
Nissan Sunny 2011-2014 XL,3.0,42000,7.142857142857143e-05
Skoda Laura Ambiente 2.0 TDI CR AT,6.75,94821,7.118676242604486e-05
Chevrolet Aveo 1.4 LS,1.4,100000,1.4e-05
Honda Mobilio V i DTEC,5.75,57000,0.00010087719298245614
Maruti Ritz VDi,3.4,79894,4.2556387213057296e-05
Volkswagen Polo Petrol Highline 1.2L,4.89,44748,0.00010927862697774202
Nissan Terrano XL,4.95,31000,0.00015967741935483872
Maruti A-Star AT Vxi Aktiv,3.49,60587,5.760311618003862e-05
Honda City 1.5 S MT,6.35,43772,0.00014506990770355477
Hyundai Grand i10 AT Asta,7.08,23576,0.0003003053953172718
Jaguar XE 2.0L Diesel Prestige,38.0,4000,0.0095
Mahindra Scorpio VLX,6.25,62000,0.00010080645161290323
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,10.15,36000,0.0002819444444444445
Skoda Superb Elegance 1.8 TSI AT,10.75,80000,0.000134375
Chevrolet Cruze LTZ AT,4.65,137008,3.3939623963564175e-05
Mahindra Scorpio VLX,4.75,61001,7.786757594137801e-05
Hyundai Verna 1.6 SX VTVT (O),7.78,52191,0.0001490678469467916
Hyundai i20 1.4 Asta CRDi with AVN,6.75,77076,8.757589911256423e-05
Honda City ZX CVT,2.99,56000,5.3392857142857145e-05
Hyundai i10 Magna,2.35,21000,0.00011190476190476191
Honda Amaze S i-Dtech,3.65,89429,4.081450088897338e-05
Maruti Wagon R LXI,2.74,45631,6.0046897942188426e-05
Honda Brio S MT,3.5,53959,6.486406345558665e-05
Hyundai i20 1.2 Sportz Option,4.76,55804,8.529854490717511e-05
Volkswagen Vento 2013-2015 1.6 Comfortline,6.2,25899,0.00023939148229661376
Skoda Octavia Rider 1.9 TDI MT,2.35,82000,2.8658536585365854e-05
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,24.5,52000,0.00047115384615384613
Renault Duster Petrol RxL,6.0,20000,0.0003
Hyundai EON Sportz,3.65,31829,0.00011467529611360709
Maruti Swift VXI,6.26,18094,0.00034597104012379793
Audi Q5 3.0 TDI Quattro Technology,32.95,11964,0.002754095620193915
Hyundai i20 1.2 Spotz,7.8,22684,0.0003438546993475577
Honda Brio S MT,4.25,43521,9.765400611199192e-05
Maruti Swift Dzire ZXi,4.86,49386,9.84084558376868e-05
Hyundai Grand i10 1.2 Kappa Magna,4.9,12248,0.0004000653167864141
Mahindra Xylo E8 ABS BS IV,7.06,67771,0.00010417435186141565
Volkswagen Polo GTI,4.5,60007,7.499125102071425e-05
Maruti Alto K10 VXI,3.22,48624,6.622244159262915e-05
Volkswagen Polo Diesel Comfortline 1.2L,3.25,30000,0.00010833333333333333
Hyundai Grand i10 Sportz,4.53,81605,5.551130445438393e-05
Mercedes-Benz New C-Class C 220 CDI Elegance AT,34.78,32642,0.0010654984375957357
Hyundai Verna 1.6 SX VTVT AT,6.5,34200,0.00019005847953216374
Fiat Punto EVO 1.2 Emotion,2.25,72204,3.116170849260429e-05
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,8.0,156347,5.1168234759861075e-05
Mahindra TUV 300 2015-2019 mHAWK100 T8 AMT,8.37,47357,0.00017674261460818886
Volkswagen Polo 1.5 TDI Comfortline,5.39,61738,8.730441543295863e-05
BMW 5 Series 520d Luxury Line,37.3,32586,0.001144663352359909
Mercedes-Benz GLE 350d,70.8,40129,0.001764310099927733
Mercedes-Benz M-Class ML 350 CDI,22.25,51000,0.0004362745098039216
Hyundai Grand i10 1.2 Kappa Sportz,6.03,10393,0.0005801982103338785
Skoda Superb Elegance 1.8 TSI AT,4.9,46000,0.00010652173913043479
Hyundai i10 Sportz AT,3.96,21000,0.00018857142857142857
Hyundai i20 1.4 CRDi Asta,4.6,113562,4.050650745848083e-05
Mahindra Scorpio VLX,5.5,100010,5.499450054994501e-05
Honda Brio V MT,3.25,63107,5.1499833615922164e-05
Hyundai i20 1.2 Magna Executive,6.25,58500,0.00010683760683760684
Ford Endeavour 4x2 XLT Limited Edition,3.0,90000,3.3333333333333335e-05
Hyundai Verna CRDi SX,4.25,108242,3.926387169490586e-05
Toyota Fortuner 3.0 Diesel,12.25,146300,8.373205741626794e-05
BMW X1 sDrive20d,10.95,62943,0.00017396692245364852
Toyota Fortuner 4x2 AT,16.5,65000,0.00025384615384615387
Honda Amaze V CVT Petrol,7.8,1700,0.004588235294117647
Hyundai i10 Era 1.1,3.7,34697,0.00010663746145199874
Hyundai i20 1.2 Sportz,4.0,58000,6.896551724137931e-05
BMW 3 Series 320d GT Luxury Line,26.75,32500,0.0008230769230769231
Audi Q3 35 TDI Quattro Premium Plus,28.03,58661,0.0004778302449668434
Maruti Swift VXI Optional,5.44,37124,0.00014653593362784183
Maruti Baleno Delta Automatic,6.2,44000,0.00014090909090909093
Hyundai Accent GLE,0.9,45200,1.991150442477876e-05
Maruti Ritz LXi,3.95,11000,0.0003590909090909091
Tata Nano Lx,0.44,65000,6.7692307692307695e-06
Ford Figo Diesel EXI,2.75,55005,4.999545495864012e-05
Volkswagen Passat Diesel Highline 2.0 TDI,7.5,81650,9.185548071034906e-05
Fiat Linea Emotion Pack (Diesel),2.5,160000,1.5625e-05
Mahindra Xylo D4,5.0,169000,2.9585798816568047e-05
Maruti Wagon R VXI,3.6,67263,5.35212523973061e-05
Toyota Etios G Safety,3.99,44223,9.022454378943084e-05
Hyundai Grand i10 Sportz,5.64,36840,0.0001530944625407166
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,12.0,160000,7.5e-05
Tata Indica V2 DLS TC,0.7,133000,5.263157894736841e-06
BMW 3 Series 320d Sport Line,19.0,69123,0.00027487232903664483
Ford Endeavour 3.2 Titanium AT 4X4,30.48,38000,0.0008021052631578948
Maruti Ciaz Zeta,8.2,5500,0.0014909090909090907
Ford Figo 1.5D Titanium Plus MT,7.55,1001,0.007542457542457542
Chevrolet Aveo U-VA 1.2 LS,0.99,59000,1.677966101694915e-05
Honda City 1.5 V AT,4.15,78256,5.3031077489266e-05
Nissan Sunny XL,6.2,90000,6.88888888888889e-05
Maruti Swift Dzire VXI,4.4,18000,0.0002444444444444445
Ford Figo Diesel Titanium,2.1,60000,3.5000000000000004e-05
Fiat Grande Punto 1.3 Emotion (Diesel),2.2,130000,1.6923076923076924e-05
Hyundai Elite i20 Petrol Asta,8.34,32851,0.00025387355027244225
Maruti Swift Dzire VDI,4.35,32000,0.0001359375
Ford Ecosport 1.5 DV5 MT Titanium,6.8,62700,0.00010845295055821371
Maruti Swift Dzire VDi,3.3,71000,4.6478873239436617e-05
Hyundai Grand i10 Sportz,5.04,19947,0.00025266957437208604
Ford Endeavour 3.0L 4X4 AT,9.2,91000,0.00010109890109890109
Volkswagen Polo Diesel Highline 1.2L,5.7,74000,7.702702702702703e-05
Mahindra TUV 300 2015-2019 mHAWK100 T8,8.48,55594,0.00015253444616325504
BMW X6 xDrive 40d,48.0,58000,0.0008275862068965517
Renault Duster 110PS Diesel RxZ,6.1,110224,5.5341849325010885e-05
Maruti Wagon R LXI,2.75,21002,0.00013093991048471575
Maruti Ertiga SHVS VDI,8.0,121000,6.611570247933885e-05
Maruti Alto LXi BSIII,1.85,73513,2.5165616965706748e-05
Maruti Wagon R AMT VXI Option,3.85,34000,0.00011323529411764706
Maruti Eeco 7 Seater Standard,4.74,28371,0.00016707201015121075
Renault Duster 110PS Diesel RxL,5.63,74755,7.531268811450739e-05
Maruti Zen Estilo 1.1 LX BSIII,2.62,25805,0.00010153071110249951
Renault Duster Petrol RxL,4.9,82603,5.9319879423265505e-05
Honda Civic 2006-2010 1.8 S MT,2.65,110000,2.409090909090909e-05
Mahindra XUV500 W8 2WD,5.99,88000,6.806818181818182e-05
Mahindra Verito 1.5 D6 BSIV,2.4,110000,2.1818181818181818e-05
Renault KWID Climber 1.0 MT,4.25,15000,0.00028333333333333335
Porsche Cayenne Diesel,40.0,70000,0.0005714285714285715
Maruti Swift DDiS VDI,2.7,150000,1.8e-05
Datsun GO T Option,2.99,19000,0.00015736842105263158
Hyundai i20 1.2 Magna,3.4,37442,9.080711500454036e-05
BMW 5 Series 2013-2017 520d Luxury Line,30.8,63111,0.0004880290282201201
Maruti Ertiga ZDI,5.85,88000,6.647727272727273e-05
Hyundai Grand i10 Magna,4.0,42355,9.44398536182269e-05
BMW 3 Series 330i,14.12,75871,0.00018610536305044086
Chevrolet Cruze LTZ,4.55,65000,7e-05
Mercedes-Benz M-Class ML 350 4Matic,38.0,69000,0.0005507246376811594
Maruti Ritz LDi,2.9,79232,3.6601373182552505e-05
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,6.0,220000,2.7272727272727273e-05
Hyundai i20 1.2 Magna Executive,6.95,28470,0.0002441166139796277
Hyundai EON 1.0 Kappa Magna Plus Optional,2.75,9759,0.0002817911671277795
Maruti Swift VDI,5.1,75216,6.780472239948946e-05
Hyundai i20 Sportz 1.2,6.75,8000,0.00084375
Maruti Ritz ZXi,3.69,59451,6.206792148155623e-05
Maruti Swift VDI,5.45,53996,0.00010093340247425735
Honda WRV i-VTEC VX,9.29,15135,0.0006138090518665345
Hyundai Xcent 1.2 Kappa AT S Option,4.0,53000,7.547169811320755e-05
Honda Amaze E i-Vtech,2.9,40000,7.25e-05
Hyundai Verna 1.6 SX VTVT (O),5.25,21107,0.00024873264793670347
Honda City V MT,5.75,56000,0.00010267857142857143
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,13.12,19623,0.0006686031697497834
Mahindra XUV500 W8 2WD,7.83,70963,0.0001103391908459338
Toyota Innova 2.5 V Diesel 7-seater,10.4,51450,0.0002021379980563654
Maruti Swift VDI,4.35,75000,5.7999999999999994e-05
Maruti Wagon R VXI AMT,5.23,37832,0.0001382427574540072
Hyundai Grand i10 1.2 Kappa Asta,6.01,43041,0.00013963430217699404
Honda Amaze VX i-DTEC,4.4,97236,4.525073018223704e-05
BMW 3 Series 320d Highline,12.75,83000,0.0001536144578313253
Ford Figo Petrol Titanium,2.4,65000,3.692307692307692e-05
Volkswagen Ameo 1.2 MPI Trendline,5.71,46007,0.00012411154824265873
Ford Ecosport 1.5 DV5 MT Trend,5.49,65925,8.32764505119454e-05
Honda City 1.3 EXI,1.3,73500,1.7687074829931973e-05
Mahindra XUV500 W6 2WD,8.5,55000,0.00015454545454545454
Toyota Fortuner 4x2 Manual,12.99,115000,0.00011295652173913044
Hyundai Grand i10 1.2 Kappa Magna,5.0,31184,0.0001603386351975372
Maruti Dzire AMT ZDI Plus,9.0,41747,0.000215584353366709
Maruti Swift VDI,5.22,38143,0.0001368534200246441
Volkswagen Polo Petrol Highline 1.2L,3.8,19030,0.00019968470835522858
Toyota Etios Liva 1.2 VX Dual Tone,7.27,20877,0.0003482301096900896
Maruti Swift VXI,5.1,23555,0.00021651454043727445
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,29.0,29000,0.001
Maruti Wagon R VXI,2.9,61000,4.754098360655738e-05
Tata Nano Lx BSIV,1.38,4187,0.0003295915930260329
Skoda Laura 1.8 TSI Ambiente,5.5,46000,0.00011956521739130435
Volkswagen Polo GT TSI,7.25,28000,0.0002589285714285714
Hyundai Verna 1.6 SX,6.98,83558,8.353479020560569e-05
Tata Bolt Quadrajet XE,5.25,40000,0.00013125
Hyundai EON D Lite Plus,1.95,36000,5.4166666666666664e-05
Audi A4 2.0 TDI 177 Bhp Premium Plus,24.5,21000,0.0011666666666666668
Toyota Innova 2.5 GX (Diesel) 7 Seater,8.31,62162,0.000133682957433802
Mercedes-Benz M-Class ML 350 CDI,36.0,83000,0.0004337349397590361
Hyundai Xcent 1.1 CRDi S,5.5,58000,9.482758620689655e-05
Honda Accord 2.4 AT,5.89,62332,9.4493999871655e-05
Volkswagen Vento 1.5 TDI Highline,7.95,50867,0.00015628993256924922
Hyundai i20 Sportz Petrol,2.75,73000,3.767123287671233e-05
Hyundai Elantra CRDi SX,6.25,98008,6.377030446494164e-05
Ford Figo Diesel Titanium,4.95,36000,0.0001375
Hyundai i20 1.2 Magna Executive,6.27,27339,0.00022934269724569296
Hyundai Verna 1.6 CRDi SX,8.65,25000,0.000346
Hyundai Grand i10 Asta,3.5,37000,9.45945945945946e-05
Audi Q5 2.0 TDI,35.0,56000,0.000625
Maruti Swift Dzire ZXi,4.45,27000,0.00016481481481481482
Hyundai i20 Magna,2.65,37000,7.162162162162162e-05
Mahindra KUV 100 mFALCON D75 K4 Plus 5str,4.7,10500,0.00044761904761904766
Hyundai Elantra 1.6 SX Option AT,8.9,49000,0.0001816326530612245
Jeep Compass 2.0 Limited Option Black,17.45,7000,0.0024928571428571426
Maruti Vitara Brezza VDi Option,9.58,71256,0.00013444481868193556
Toyota Corolla Altis 1.8 GL,6.22,83184,7.477399499903828e-05
Mahindra XUV500 W8 2WD,7.8,87284,8.936345722010907e-05
BMW X1 xDrive 20d xLine,27.75,7000,0.0039642857142857145
Hyundai i20 Magna 1.4 CRDi,7.0,29000,0.0002413793103448276
Mercedes-Benz GLE 350d,64.87,33552,0.0019334167858845973
Chevrolet Cruze LTZ,6.5,64000,0.0001015625
Hyundai i20 1.2 Magna,2.7,82000,3.292682926829268e-05
Honda Brio S MT,2.5,70000,3.571428571428572e-05
Nissan Evalia 2013 XL,3.9,166194,2.346655113903029e-05
Volkswagen Polo Petrol Trendline 1.2L,3.95,58000,6.810344827586208e-05
Hyundai i10 Sportz 1.2,2.1,77000,2.7272727272727273e-05
Chevrolet Cruze LTZ AT,3.5,73204,4.7811594994809024e-05
Hyundai i10 Era,2.0,70000,2.857142857142857e-05
Maruti Ertiga VDI,5.35,79870,6.698384875422561e-05
Honda Amaze S i-Dtech,3.8,90000,4.222222222222222e-05
Mercedes-Benz A Class A180 Sport,17.25,17000,0.0010147058823529412
Hyundai Grand i10 1.2 Kappa Magna,5.53,46493,0.00011894263652592865
Hyundai i10 Sportz 1.2,1.95,68000,2.8676470588235295e-05
Maruti Swift DDiS ZDI Plus,8.2,2000,0.0040999999999999995
Honda City 1.3 EXI,0.9,140000,6.428571428571429e-06
Toyota Innova 2.5 GX (Diesel) 7 Seater,6.5,255000,2.5490196078431373e-05
Mini Cooper Countryman D High,19.41,45535,0.00042626551004721643
Fiat Linea T-Jet Active,6.58,39228,0.00016773733047822985
Chevrolet Aveo 1.4 LT,2.1,57000,3.6842105263157895e-05
Hyundai i10 Era 1.1,2.0,85445,2.340686991632044e-05
Hyundai Xcent 1.1 CRDi Base,3.7,54000,6.851851851851852e-05
Maruti Celerio VXI AT,3.8,53000,7.169811320754717e-05
Hyundai i10 Sportz,3.25,60000,5.4166666666666664e-05
Renault Duster 85PS Diesel RxL,5.53,65668,8.421148809161236e-05
BMW 3 Series 320d,10.9,100000,0.000109
Hyundai Grand i10 Sportz,5.1,1800,0.002833333333333333
Chevrolet Spark 1.0 LS,1.6,44200,3.6199095022624436e-05
Honda City i VTEC VX Option,11.25,14000,0.0008035714285714286
Volkswagen Vento Diesel Highline,5.9,720000,8.194444444444445e-06
Toyota Fortuner 4x2 4 Speed AT,14.4,73000,0.00019726027397260273
Honda City 1.5 S MT,3.6,68000,5.294117647058824e-05
BMW 5 Series 2013-2017 520d Luxury Line,40.5,19543,0.0020723532722714015
Audi Q5 30 TDI quattro Premium Plus,38.95,38000,0.001025
Maruti Ritz LDi,3.6,32805,0.00010973936899862826
Volkswagen Vento 1.5 TDI Highline AT,7.12,44782,0.00015899245232459472
Honda City i DTEC SV,7.52,55700,0.00013500897666068222
Audi A4 New 2.0 TDI Multitronic,10.35,60000,0.0001725
Skoda Rapid 1.6 MPI Elegance,7.0,56000,0.000125
Toyota Fortuner 3.0 Diesel,10.85,60000,0.00018083333333333333
Chevrolet Optra Magnum 2.0 LT BS3,2.35,78563,2.9912299683056912e-05
Maruti Eeco 7 Seater Standard,2.9,34669,8.364821598546252e-05
Maruti Ciaz ZXi,7.65,17000,0.00045000000000000004
Maruti Ciaz VDi Plus SHVS,6.4,66000,9.696969696969698e-05
Toyota Innova 2.5 LE 2014 Diesel 7 Seater,10.1,102418,9.86154777480521e-05
Maruti Swift Dzire VXI,4.25,48800,8.709016393442624e-05
Toyota Innova Crysta 2.8 GX AT,19.65,10601,0.0018535987171021601
Tata Indica V2 eLX,4.4,8200,0.0005365853658536586
Hyundai i20 Magna,3.25,100000,3.25e-05
Ford Fiesta 1.4 Duratorq ZXI,2.8,78000,3.5897435897435896e-05
Chevrolet Enjoy 1.3 TCDi LS 8,4.3,50000,8.599999999999999e-05
Ford Fiesta 1.4 Duratorq EXI,1.55,89327,1.735197644609133e-05
Honda CR-V 2.4 MT,4.7,98000,4.795918367346939e-05
Honda Jazz 1.2 VX i VTEC,7.07,24700,0.0002862348178137652
Mercedes-Benz GLS 350d Grand Edition,79.0,6000,0.013166666666666667
Hyundai Grand i10 1.2 Kappa Sportz,5.75,9434,0.000609497562009752
Maruti Ritz VXi,3.25,29000,0.00011206896551724138
Volkswagen Ameo 1.5 TDI Highline AT,8.89,22440,0.0003961675579322638
Honda City i VTEC SV,5.9,73070,8.074449158341317e-05
Honda Jazz 1.2 S i VTEC,4.95,21771,0.00022736668044646548
Maruti Swift Ldi BSIV,3.75,62000,6.0483870967741935e-05
Hyundai Creta 1.6 CRDi AT SX Plus,10.97,37024,0.0002962942955920484
Audi A7 2011-2015 3.0 TDI Quattro,24.94,60336,0.00041335189604879344
Hyundai EON D Lite Plus,1.97,26008,7.574592433097508e-05
Ford Figo Diesel EXI,1.4,90000,1.5555555555555555e-05
Volkswagen Ameo 1.2 MPI Highline,7.27,35569,0.00020439146447749445
Renault Scala Diesel RxL,4.0,40000,0.0001
Honda Jazz 1.2 V i VTEC,4.75,45000,0.00010555555555555555
Hyundai i20 1.2 Sportz,5.1,42000,0.00012142857142857142
Audi A4 3.0 TDI Quattro Premium,16.11,46913,0.00034340161575682646
Mahindra Ssangyong Rexton RX7,10.55,62000,0.00017016129032258065
Toyota Fortuner 2.8 2WD AT,30.0,15000,0.002
Skoda Octavia Classic 1.9 TDI MT,1.6,69000,2.318840579710145e-05
Mercedes-Benz New C-Class 250 CDI Classic,18.49,41367,0.00044697464162254936
Maruti Ciaz 1.4 Zeta,9.96,15982,0.0006232011012388938
Maruti Swift ZDi,4.75,99595,4.76931572870124e-05
Toyota Qualis FS B3,3.65,63000,5.7936507936507933e-05
BMW 5 Series 2007-2010 525d Sedan,15.5,49000,0.0003163265306122449
Mitsubishi Pajero 2.8 SFX BSIII Dual Tone,11.82,48272,0.00024486244613854824
Toyota Corolla H2,2.05,63000,3.2539682539682536e-05
Maruti Omni E MPI STD BS IV,2.25,11734,0.00019175046872336798
Audi A6 2011-2015 2.0 TDI,20.12,62012,0.00032445333161323616
Honda Jazz 1.5 S i DTEC,7.48,45449,0.0001645800787696099
Mercedes-Benz E-Class 200 Kompressor Elegance,5.5,85000,6.470588235294117e-05
Honda City 1.5 EXI,1.7,88000,1.9318181818181818e-05
Audi A4 2.0 TDI,13.19,45330,0.00029097727774101036
Maruti Swift Dzire VXI,3.85,88000,4.375e-05
Maruti Dzire VDI,5.75,45376,0.00012671897038081805
Mahindra XUV500 W8 4WD,9.0,81000,0.00011111111111111112
Chevrolet Beat LT,2.21,83381,2.650483923195932e-05
Ford EcoSport 1.5 Diesel Titanium Plus,8.09,78526,0.00010302320250617629
BMW 5 Series 2013-2017 530d M Sport,48.63,27313,0.0017804708380624612
Audi Q5 30 TDI quattro Premium Plus,39.47,42747,0.0009233396495660514
BMW X1 sDrive 20d xLine,22.24,42265,0.000526203714657518
Hyundai i10 Magna AT,2.6,21000,0.0001238095238095238
Hyundai Creta 1.6 CRDi AT SX Plus,12.0,55100,0.00021778584392014518
Audi A4 2.0 TDI 177 Bhp Premium Plus,18.0,70000,0.00025714285714285715
Mercedes-Benz S Class 2005 2013 S 350 L,9.99,55000,0.00018163636363636364
Hyundai i10 Magna,2.45,58235,4.207091955009874e-05
Ford EcoSport 1.5 Diesel Titanium,8.99,26000,0.00034576923076923077
Volkswagen Vento Diesel Highline,3.15,35000,8.999999999999999e-05
Maruti Dzire ZDI Plus,8.2,24000,0.00034166666666666666
Mahindra Scorpio 1.99 S10,11.5,98000,0.00011734693877551021
Hyundai i20 Asta 1.4 CRDi,7.3,44487,0.00016409288106637894
Maruti Alto LXi,1.59,65000,2.446153846153846e-05
Hyundai i10 Magna,3.15,34951,9.012617664730622e-05
Mahindra Scorpio S6 7 Seater,8.5,52373,0.00016229736696389362
Skoda Fabia 1.2L Diesel Classic,3.0,66285,4.525910839556461e-05
BMW X5 xDrive 30d,21.0,66000,0.0003181818181818182
Honda Jazz 1.5 S i DTEC,7.75,43000,0.0001802325581395349
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,23.0,45200,0.0005088495575221239
Mahindra XUV500 AT W10 FWD,13.75,41000,0.0003353658536585366
Honda City i VTEC CVT SV,8.29,39430,0.00021024600557950797
Maruti Swift VDI,5.79,83274,6.952950500756539e-05
Mercedes-Benz New C-Class 220 CDI AT,30.5,32324,0.0009435713401806707
Honda City 1.5 S MT,3.8,49999,7.600152003040061e-05
Tata Sumo EX,4.45,66000,6.742424242424242e-05
Hyundai i20 Magna,3.3,54000,6.111111111111111e-05
Fiat Linea 1.3 Dynamic,1.75,80000,2.1875e-05
Honda Civic 2006-2010 1.8 V AT,5.5,72000,7.638888888888889e-05
Hyundai Creta 1.6 SX Plus Diesel,13.35,44865,0.000297559344700769
Audi A3 35 TDI Technology,22.5,22000,0.0010227272727272728
Hyundai Verna VTVT 1.6 SX Option,5.25,57478,9.133929503462194e-05
Hyundai i20 1.4 CRDi Magna,3.75,75000,5e-05
Honda Mobilio S i DTEC,6.32,50624,0.00012484197218710493
Hyundai Verna 1.6 SX CRDI (O) AT,7.75,75000,0.00010333333333333333
Ford Fiesta 1.6 ZXI Duratec,1.37,87000,1.574712643678161e-05
Hyundai i10 Sportz 1.2,2.1,62000,3.387096774193548e-05
Maruti Vitara Brezza ZDi,9.3,41372,0.00022478971284927004
Toyota Innova 2.5 VX (Diesel) 7 Seater,12.0,70000,0.00017142857142857143
Mercedes-Benz GLA Class 200 d Sport,23.5,35000,0.0006714285714285714
Maruti Alto LXi BSIII,1.8,71993,2.5002430791882546e-05
Mercedes-Benz New C-Class C 220 CDI Elegance AT,12.5,62000,0.00020161290322580645
Maruti Swift LDI,4.74,51000,9.294117647058824e-05
Hyundai Grand i10 Sportz,5.43,26038,0.00020854136262385742
Toyota Fortuner 4x4 AT,31.62,37713,0.000838437674011614
Toyota Innova 2.0 GX 8 STR,6.3,78088,8.067820919987706e-05
Ford EcoSport 1.5 TDCi Titanium,8.45,30453,0.0002774767674777526
Ford Figo 1.2P Titanium MT,5.0,54000,9.259259259259259e-05
Toyota Fortuner 3.0 Diesel,13.0,190000,6.842105263157895e-05
Maruti Swift Dzire VXI,4.7,65097,7.219994777025055e-05
BMW 7 Series 740Li,93.67,28060,0.0033382038488952246
Skoda Superb 1.8 TSI MT,3.3,282000,1.1702127659574468e-05
Maruti Wagon R LXI Minor,1.51,111000,1.3603603603603604e-05
Renault Duster 110PS Diesel RxZ,6.09,63295,9.621613081602022e-05
Maruti Ciaz VXi Plus,5.95,35770,0.00016634050880626224
Hyundai Elantra CRDi SX,9.0,125928,7.14694110920526e-05
Skoda Rapid 1.5 TDI AT Elegance,4.25,45000,9.444444444444444e-05
Mercedes-Benz New C-Class C 220 CDI Elegance AT,23.5,21000,0.0011190476190476191
Honda Accord 2.4 A/T,6.35,54774,0.00011593091612808996
Maruti Celerio VXI,3.4,41123,8.267879288962381e-05
BMW 7 Series 740Li,93.0,17465,0.005324935585456628
