Name,Year,Fuel_Type,Price
Mercedes-Benz M-Class ML 350 4Matic,2015,Diesel,38.0
Maruti Ritz LDi,2011,Diesel,2.9
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,Petrol,6.0
Hyundai i20 1.2 Magna Executive,2016,Petrol,6.95
Hyundai EON 1.0 Kappa Magna Plus Optional,2014,Petrol,2.75
Maruti Swift VDI,2014,Diesel,5.1
Hyundai i20 Sportz 1.2,2017,Petrol,6.75
Maruti Ritz ZXi,2014,Petrol,3.69
Maruti Swift VDI,2013,Diesel,5.45
Honda WRV i-VTEC VX,2018,Petrol,9.29
Hyundai Xcent 1.2 Kappa AT S Option,2015,Petrol,4.0
Honda Amaze E i-Vtech,2013,Petrol,2.9
Hyundai Verna 1.6 SX VTVT (O),2013,Petrol,5.25
Honda City V MT,2014,Petrol,5.75
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,Petrol,13.12
Mahindra XUV500 W8 2WD,2014,Diesel,7.83
Toyota Innova 2.5 V Diesel 7-seater,2013,Diesel,10.4
Maruti Swift VDI,2012,Diesel,4.35
Maruti Wagon R VXI AMT,2017,Petrol,5.23
Hyundai Grand i10 1.2 Kappa Asta,2016,Petrol,6.01
Honda Amaze VX i-DTEC,2014,Diesel,4.4
BMW 3 Series 320d Highline,2010,Diesel,12.75
Ford Figo Petrol Titanium,2011,Petrol,2.4
Volkswagen Ameo 1.2 MPI Trendline,2018,Petrol,5.71
Ford Ecosport 1.5 DV5 MT Trend,2015,Diesel,5.49
Honda City 1.3 EXI,2004,Petrol,1.3
Mahindra XUV500 W6 2WD,2014,Diesel,8.5
Toyota Fortuner 4x2 Manual,2012,Diesel,12.99
Hyundai Grand i10 1.2 Kappa Magna,2017,Petrol,5.0
Maruti Dzire AMT ZDI Plus,2017,Diesel,9.0
Maruti Swift VDI,2016,Diesel,5.22
Volkswagen Polo Petrol Highline 1.2L,2012,Petrol,3.8
Toyota Etios Liva 1.2 VX Dual Tone,2019,Petrol,7.27
Maruti Swift VXI,2016,Petrol,5.1
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2013,Diesel,29.0
Maruti Wagon R VXI,2013,Petrol,2.9
Tata Nano Lx BSIV,2012,Petrol,1.38
Skoda Laura 1.8 TSI Ambiente,2011,Petrol,5.5
Volkswagen Polo GT TSI,2016,Petrol,7.25
Hyundai Verna 1.6 SX,2014,Diesel,6.98
Tata Bolt Quadrajet XE,2017,Diesel,5.25
Hyundai EON D Lite Plus,2013,Petrol,1.95
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,Diesel,24.5
Toyota Innova 2.5 GX (Diesel) 7 Seater,2013,Diesel,8.31
Mercedes-Benz M-Class ML 350 CDI,2012,Diesel,36.0
Hyundai Xcent 1.1 CRDi S,2015,Diesel,5.5
Honda Accord 2.4 AT,2011,Petrol,5.89
Volkswagen Vento 1.5 TDI Highline,2016,Diesel,7.95
Hyundai i20 Sportz Petrol,2010,Petrol,2.75
Hyundai Elantra CRDi SX,2012,Diesel,6.25
Ford Figo Diesel Titanium,2015,Diesel,4.95
Hyundai i20 1.2 Magna Executive,2019,Petrol,6.27
Hyundai Verna 1.6 CRDi SX,2017,Diesel,8.65
Hyundai Grand i10 Asta,2014,Petrol,3.5
Audi Q5 2.0 TDI,2015,Diesel,35.0
Maruti Swift Dzire ZXi,2015,Petrol,4.45
Hyundai i20 Magna,2012,Petrol,2.65
Mahindra KUV 100 mFALCON D75 K4 Plus 5str,2017,Diesel,4.7
Hyundai Elantra 1.6 SX Option AT,2014,Diesel,8.9
Jeep Compass 2.0 Limited Option Black,2017,Diesel,17.45
Maruti Vitara Brezza VDi Option,2017,Diesel,9.58
Toyota Corolla Altis 1.8 GL,2012,Petrol,6.22
Mahindra XUV500 W8 2WD,2013,Diesel,7.8
BMW X1 xDrive 20d xLine,2016,Diesel,27.75
Hyundai i20 Magna 1.4 CRDi,2015,Diesel,7.0
Mercedes-Benz GLE 350d,2017,Diesel,64.87
Chevrolet Cruze LTZ,2013,Diesel,6.5
Hyundai i20 1.2 Magna,2011,Petrol,2.7
Honda Brio S MT,2012,Petrol,2.5
Nissan Evalia 2013 XL,2013,Diesel,3.9
Volkswagen Polo Petrol Trendline 1.2L,2015,Petrol,3.95
Hyundai i10 Sportz 1.2,2010,Petrol,2.1
Chevrolet Cruze LTZ AT,2009,Diesel,3.5
Hyundai i10 Era,2007,Petrol,2.0
Maruti Ertiga VDI,2014,Diesel,5.35
Honda Amaze S i-Dtech,2013,Diesel,3.8
Mercedes-Benz A Class A180 Sport,2016,Petrol,17.25
Hyundai Grand i10 1.2 Kappa Magna,2018,Petrol,5.53
Hyundai i10 Sportz 1.2,2009,Petrol,1.95
Maruti Swift DDiS ZDI Plus,2017,Diesel,8.2
Honda City 1.3 EXI,1999,Petrol,0.9
Toyota Innova 2.5 GX (Diesel) 7 Seater,2013,Diesel,6.5
Mini Cooper Countryman D High,2014,Diesel,19.41
Fiat Linea T-Jet Active,2016,Petrol,6.58
Chevrolet Aveo 1.4 LT,2011,Petrol,2.1
Hyundai i10 Era 1.1,2008,Petrol,2.0
Hyundai Xcent 1.1 CRDi Base,2015,Diesel,3.7
Maruti Celerio VXI AT,2014,Petrol,3.8
Hyundai i10 Sportz,2014,Petrol,3.25
Renault Duster 85PS Diesel RxL,2015,Diesel,5.53
BMW 3 Series 320d,2011,Diesel,10.9
Hyundai Grand i10 Sportz,2018,Petrol,5.1
Chevrolet Spark 1.0 LS,2009,Petrol,1.6
Honda City i VTEC VX Option,2018,Petrol,11.25
Volkswagen Vento Diesel Highline,2013,Diesel,5.9
Toyota Fortuner 4x2 4 Speed AT,2012,Diesel,14.4
Honda City 1.5 S MT,2011,Petrol,3.6
BMW 5 Series 2013-2017 520d Luxury Line,2017,Diesel,40.5
Audi Q5 30 TDI quattro Premium Plus,2014,Diesel,38.95
Maruti Ritz LDi,2014,Diesel,3.6
Volkswagen Vento 1.5 TDI Highline AT,2016,Diesel,7.12
Honda City i DTEC SV,2016,Diesel,7.52
Audi A4 New 2.0 TDI Multitronic,2012,Diesel,10.35
Skoda Rapid 1.6 MPI Elegance,2014,Petrol,7.0
Toyota Fortuner 3.0 Diesel,2011,Diesel,10.85
Chevrolet Optra Magnum 2.0 LT BS3,2010,Diesel,2.35
Maruti Eeco 7 Seater Standard,2014,Petrol,2.9
Maruti Ciaz ZXi,2017,Petrol,7.65
Maruti Ciaz VDi Plus SHVS,2016,Diesel,6.4
Toyota Innova 2.5 LE 2014 Diesel 7 Seater,2014,Diesel,10.1
Maruti Swift Dzire VXI,2014,Petrol,4.25
Toyota Innova Crysta 2.8 GX AT,2019,Diesel,19.65
Tata Indica V2 eLX,2017,Diesel,4.4
Hyundai i20 Magna,2012,Petrol,3.25
Ford Fiesta 1.4 Duratorq ZXI,2012,Diesel,2.8
Chevrolet Enjoy 1.3 TCDi LS 8,2015,Diesel,4.3
Ford Fiesta 1.4 Duratorq EXI,2006,Diesel,1.55
Honda CR-V 2.4 MT,2007,Petrol,4.7
Honda Jazz 1.2 VX i VTEC,2017,Petrol,7.07
Mercedes-Benz GLS 350d Grand Edition,2018,Diesel,79.0
Hyundai Grand i10 1.2 Kappa Sportz,2018,Petrol,5.75
Maruti Ritz VXi,2012,Petrol,3.25
Volkswagen Ameo 1.5 TDI Highline AT,2017,Diesel,8.89
Honda City i VTEC SV,2015,Petrol,5.9
Honda Jazz 1.2 S i VTEC,2016,Petrol,4.95
Maruti Swift Ldi BSIV,2014,Diesel,3.75
Hyundai Creta 1.6 CRDi AT SX Plus,2017,Diesel,10.97
Audi A7 2011-2015 3.0 TDI Quattro,2014,Diesel,24.94
Hyundai EON D Lite Plus,2014,Petrol,1.97
Ford Figo Diesel EXI,2010,Diesel,1.4
Volkswagen Ameo 1.2 MPI Highline,2018,Petrol,7.27
Renault Scala Diesel RxL,2013,Diesel,4.0
Honda Jazz 1.2 V i VTEC,2015,Petrol,4.75
Hyundai i20 1.2 Sportz,2015,Petrol,5.1
Audi A4 3.0 TDI Quattro Premium,2012,Diesel,16.11
Mahindra Ssangyong Rexton RX7,2014,Diesel,10.55
Toyota Fortuner 2.8 2WD AT,2017,Diesel,30.0
Skoda Octavia Classic 1.9 TDI MT,2002,Diesel,1.6
Mercedes-Benz New C-Class 250 CDI Classic,2012,Diesel,18.49
Maruti Ciaz 1.4 Zeta,2018,Petrol,9.96
Maruti Swift ZDi,2013,Diesel,4.75
Toyota Qualis FS B3,2002,Diesel,3.65
BMW 5 Series 2007-2010 525d Sedan,2012,Diesel,15.5
Mitsubishi Pajero 2.8 SFX BSIII Dual Tone,2013,Diesel,11.82
Toyota Corolla H2,2008,Petrol,2.05
Maruti Omni E MPI STD BS IV,2013,Petrol,2.25
Audi A6 2011-2015 2.0 TDI,2014,Diesel,20.12
Honda Jazz 1.5 S i DTEC,2016,Diesel,7.48
Mercedes-Benz E-Class 200 Kompressor Elegance,2004,Petrol,5.5
Honda City 1.5 EXI,2005,Petrol,1.7
Audi A4 2.0 TDI,2013,Diesel,13.19
Maruti Swift Dzire VXI,2012,Petrol,3.85
Maruti Dzire VDI,2016,Diesel,5.75
Mahindra XUV500 W8 4WD,2014,Diesel,9.0
Chevrolet Beat LT,2012,Petrol,2.21
Ford EcoSport 1.5 Diesel Titanium Plus,2017,Diesel,8.09
BMW 5 Series 2013-2017 530d M Sport,2017,Diesel,48.63
Audi Q5 30 TDI quattro Premium Plus,2015,Diesel,39.47
BMW X1 sDrive 20d xLine,2015,Diesel,22.24
Hyundai i10 Magna AT,2009,Petrol,2.6
Hyundai Creta 1.6 CRDi AT SX Plus,2016,Diesel,12.0
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,Diesel,18.0
Mercedes-Benz S Class 2005 2013 S 350 L,2007,Petrol,9.99
Hyundai i10 Magna,2012,Petrol,2.45
Ford EcoSport 1.5 Diesel Titanium,2017,Diesel,8.99
Volkswagen Vento Diesel Highline,2011,Diesel,3.15
Maruti Dzire ZDI Plus,2017,Diesel,8.2
Mahindra Scorpio 1.99 S10,2016,Diesel,11.5
Hyundai i20 Asta 1.4 CRDi,2016,Diesel,7.3
Maruti Alto LXi,2008,Petrol,1.59
Hyundai i10 Magna,2015,Petrol,3.15
Mahindra Scorpio S6 7 Seater,2015,Diesel,8.5
Skoda Fabia 1.2L Diesel Classic,2010,Diesel,3.0
BMW X5 xDrive 30d,2012,Diesel,21.0
Honda Jazz 1.5 S i DTEC,2016,Diesel,7.75
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,Diesel,23.0
Mahindra XUV500 AT W10 FWD,2016,Diesel,13.75
Honda City i VTEC CVT SV,2017,Petrol,8.29
Maruti Swift VDI,2014,Diesel,5.79
Mercedes-Benz New C-Class 220 CDI AT,2017,Diesel,30.5
Honda City 1.5 S MT,2011,Petrol,3.8
Tata Sumo EX,2014,Diesel,4.45
Hyundai i20 Magna,2012,Petrol,3.3
Fiat Linea 1.3 Dynamic,2009,Diesel,1.75
Honda Civic 2006-2010 1.8 V AT,2011,Petrol,5.5
Hyundai Creta 1.6 SX Plus Diesel,2017,Diesel,13.35
Audi A3 35 TDI Technology,2017,Diesel,22.5
Hyundai Verna VTVT 1.6 SX Option,2013,Petrol,5.25
Hyundai i20 1.4 CRDi Magna,2011,Diesel,3.75
Honda Mobilio S i DTEC,2015,Diesel,6.32
Hyundai Verna 1.6 SX CRDI (O) AT,2018,Diesel,7.75
Ford Fiesta 1.6 ZXI Duratec,2006,Petrol,1.37
Hyundai i10 Sportz 1.2,2010,Petrol,2.1
Maruti Vitara Brezza ZDi,2016,Diesel,9.3
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,Diesel,12.0
Mercedes-Benz GLA Class 200 d Sport,2017,Diesel,23.5
Maruti Alto LXi BSIII,2006,Petrol,1.8
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2013,Diesel,12.5
Maruti Swift LDI,2015,Diesel,4.74
Hyundai Grand i10 Sportz,2016,Petrol,5.43
Toyota Fortuner 4x4 AT,2018,Diesel,31.62
Toyota Innova 2.0 GX 8 STR,2011,Petrol,6.3
Ford EcoSport 1.5 TDCi Titanium,2017,Diesel,8.45
Ford Figo 1.2P Titanium MT,2016,Petrol,5.0
Toyota Fortuner 3.0 Diesel,2011,Diesel,13.0
Maruti Swift Dzire VXI,2012,Petrol,4.7
BMW 7 Series 740Li,2018,Petrol,93.67
Skoda Superb 1.8 TSI MT,2012,Petrol,3.3
Maruti Wagon R LXI Minor,2009,Petrol,1.51
Renault Duster 110PS Diesel RxZ,2013,Diesel,6.09
Maruti Ciaz VXi Plus,2015,Petrol,5.95
Hyundai Elantra CRDi SX,2012,Diesel,9.0
Skoda Rapid 1.5 TDI AT Elegance,2015,Diesel,4.25
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2013,Diesel,23.5
Honda Accord 2.4 A/T,2011,Petrol,6.35
Maruti Celerio VXI,2014,Petrol,3.4
BMW 7 Series 740Li,2017,Petrol,93.0
BMW 3 Series 320d Sport,2014,Diesel,21.6
Volkswagen Vento Diesel Trendline,2011,Diesel,4.0
Maruti Swift Dzire Tour LDI,2018,Diesel,5.5
Land Rover Freelander 2 SE,2012,Diesel,19.25
Hyundai i20 1.4 CRDi Magna,2012,Diesel,3.95
Maruti Dzire VDI,2012,Diesel,4.25
Jeep Compass 2.0 Longitude,2018,Diesel,17.02
Maruti Ertiga VDI,2012,Diesel,6.5
Ford Figo Petrol ZXI,2011,Petrol,2.95
Toyota Corolla Altis 1.4 DG,2013,Diesel,7.12
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,Diesel,11.25
Honda City 1.5 S MT,2009,Petrol,2.75
Mahindra Scorpio S10 4WD,2015,Diesel,12.0
Hyundai Xcent 1.2 VTVT SX,2014,Petrol,3.67
Mahindra Renault Logan 1.4 GLX Petrol,2008,Petrol,2.3
Skoda Octavia 1.9 TDI,2008,Diesel,2.2
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2014,Diesel,41.0
BMW X1 sDrive 20d xLine,2016,Diesel,28.5
Volkswagen Vento 2013-2015 1.6 Comfortline,2015,Petrol,5.49
Audi A4 2.0 TDI,2013,Diesel,17.5
Ford Ikon 1.4 TDCi DuraTorq,2009,Diesel,1.99
Hyundai Verna 1.6 CRDi EX MT,2016,Diesel,6.64
Toyota Innova Crysta 2.4 VX MT,2017,Diesel,16.5
Hyundai Grand i10 Asta Option,2016,Petrol,5.0
Volkswagen Ameo 1.2 MPI Comfortline,2017,Petrol,5.4
Renault KWID RXT,2017,Petrol,2.99
Honda City 1.5 S MT,2011,Petrol,4.1
Hyundai Grand i10 1.2 Kappa Magna AT,2018,Petrol,6.76
Volkswagen Polo 1.0 MPI Comfortline,2016,Petrol,5.5
Maruti Swift VDI BSIV,2014,Diesel,5.99
Nissan Sunny 2011-2014 Diesel XV,2012,Diesel,2.59
Jaguar XF 2.2 Litre Luxury,2013,Diesel,26.75
Maruti Ciaz ZDi SHVS,2016,Diesel,8.5
Audi Q5 2008-2012 2.0 TDI,2011,Diesel,23.0
Ford Figo Petrol ZXI,2014,Petrol,3.35
Hyundai Santa Fe 4x4 AT,2012,Diesel,10.75
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2013,Diesel,6.29
Renault Duster 110PS Diesel RxL,2014,Diesel,7.75
Audi A4 New 2.0 TDI Multitronic,2012,Diesel,13.5
Maruti Eeco 7 Seater Standard,2013,Petrol,3.75
Mahindra Xylo E4,2011,Diesel,3.75
Maruti Wagon R LXI,2006,Petrol,1.5
Maruti Wagon R LXI BSIII,2005,Petrol,1.45
Maruti SX4 ZXI MT BSIV,2013,Petrol,4.12
Toyota Innova Crysta 2.4 VX MT,2016,Diesel,17.11
Toyota Innova 2.5 G (Diesel) 7 Seater,2015,Diesel,10.25
Volkswagen Polo Diesel Trendline 1.2L,2011,Diesel,2.49
Toyota Etios G,2015,Petrol,3.85
Ford Ecosport 1.5 DV5 MT Titanium,2014,Diesel,6.25
Hyundai Grand i10 CRDi Magna,2015,Diesel,4.88
Honda City i VTEC CVT SV,2016,Petrol,9.45
Toyota Innova 2.5 G3,2007,Diesel,4.8
Hyundai EON Era Plus,2012,Petrol,1.99
Hyundai i10 Magna 1.2,2010,Petrol,2.8
Mercedes-Benz E-Class 2009-2013 E 200 CGI Elegance,2011,Petrol,22.0
Mahindra Bolero SLE,2012,Diesel,4.3
Skoda Laura Ambition 2.0 TDI CR AT,2014,Diesel,9.75
Maruti Swift ZXI,2015,Petrol,5.9
Audi A4 2.0 TDI,2013,Diesel,14.5
Ford Fiesta 1.4 SXi TDCi ABS,2009,Diesel,2.4
Maruti SX4 Vxi BSIII,2008,Petrol,2.11
Hyundai Grand i10 AT Asta,2017,Petrol,7.6
Maruti Ritz AT,2012,Petrol,3.6
Mahindra Scorpio 2.6 CRDe,2013,Diesel,6.0
Mahindra Scorpio S4 7 Seater,2014,Diesel,7.45
Maruti Alto LXi,2011,Petrol,2.1
Renault Duster 110PS Diesel RxZ,2013,Diesel,5.2
Maruti Ignis 1.2 Alpha,2017,Petrol,6.36
Toyota Innova 2.5 ZX Diesel 7 Seater,2015,Diesel,11.62
BMW 7 Series 730Ld Eminence,2015,Diesel,43.6
Hyundai Sonata Embera 2.0L CRDi MT,2009,Diesel,4.9
Renault Duster Adventure Edition,2015,Diesel,6.7
Audi A4 2.0 TDI 177 Bhp Technology Edition,2014,Diesel,25.0
Jeep Compass 2.0 Longitude,2018,Diesel,19.05
Hyundai Verna 1.4 VTVT,2015,Petrol,4.5
Honda Amaze VX i-Vtech,2013,Petrol,4.15
Hyundai Creta 1.6 CRDi SX Option,2015,Diesel,11.9
Hyundai i10 Magna 1.1,2011,Petrol,2.1
Mahindra TUV 300 T8,2016,Diesel,6.95
Maruti Swift Dzire VXi,2008,Petrol,2.4
Hyundai Accent GLE 1,2007,Petrol,2.65
Mahindra XUV500 W8 2WD,2014,Diesel,9.0
Maruti Alto K10 2010-2014 VXI,2012,Petrol,2.1
Chevrolet Beat LT,2011,Petrol,2.5
Audi A6 2.7 TDI,2009,Diesel,8.95
Mini Cooper 5 DOOR D,2017,Diesel,34.0
Maruti Swift 1.3 LXI,2011,Petrol,3.15
Tata Zest Revotron 1.2T XMS,2015,Petrol,4.0
Honda City i DTEC SV,2014,Diesel,4.45
Chevrolet Beat LT,2010,Petrol,1.5
Audi A4 2.0 TDI Multitronic,2011,Diesel,14.5
Ford Aspire Titanium Plus Diesel,2015,Diesel,8.41
Hyundai Verna SX CRDi AT,2014,Diesel,5.45
Honda City i VTEC CVT VX,2015,Petrol,8.9
Hyundai i10 Sportz 1.2,2012,Petrol,3.65
BMW X3 xDrive20d Expedition,2015,Diesel,29.0
Audi A4 2.0 TDI,2013,Diesel,13.5
Honda CR-V 2.4 AT,2008,Petrol,5.4
Hyundai Grand i10 1.2 Kappa Asta,2016,Petrol,5.89
Maruti Ciaz ZDi Plus SHVS,2016,Diesel,8.45
Honda City i-VTEC V,2011,Petrol,4.0
BMW 6 Series 640d Coupe,2013,Diesel,45.0
Maruti Celerio VXI AMT,2016,Petrol,3.94
Renault Koleos 2.0 Diesel,2011,Diesel,8.0
Ford Figo Diesel ZXI,2013,Diesel,4.1
Toyota Innova 2.5 V Diesel 7-seater,2006,Diesel,6.25
Maruti Dzire VDI,2015,Diesel,5.25
Mercedes-Benz SLC 43 AMG,2019,Petrol,83.96
Hyundai Santro LP zipPlus,2004,Petrol,1.93
Mercedes-Benz E-Class E 220 d,2013,Diesel,21.0
Hyundai Grand i10 1.2 Kappa Sportz,2015,Petrol,4.3
Honda Mobilio S i VTEC,2014,Petrol,5.25
Porsche Cayenne Turbo S,2010,Petrol,32.0
Mahindra Quanto C8,2013,Diesel,3.9
Toyota Corolla H5,2007,Petrol,2.2
Mahindra KUV 100 mFALCON D75 K4,2016,Diesel,3.7
BMW 3 Series 2005-2011 325i Sedan,2010,Petrol,11.27
Maruti Alto 800 LXI,2013,Petrol,2.41
Audi Q3 35 TDI Quattro Premium,2015,Diesel,19.0
Toyota Etios GD,2015,Diesel,5.8
Mahindra XUV500 W8 2WD,2016,Diesel,13.52
Toyota Fortuner 4x2 MT TRD Sportivo,2015,Diesel,24.5
Mercedes-Benz GLE 250d,2017,Diesel,56.73
Hyundai Creta 1.6 CRDi SX,2015,Diesel,9.95
Honda City 1.5 V AT,2012,Petrol,5.5
Audi A4 35 TDI Premium,2015,Diesel,25.0
Maruti Zen VXI,2009,Petrol,1.0
Maruti Alto LXi,2011,Petrol,2.15
Maruti Baleno Delta Automatic,2018,Petrol,7.89
Mahindra XUV500 W10 2WD,2015,Diesel,10.25
Ford Freestyle Titanium Petrol,2007,Petrol,6.0
Hyundai Elite i20 Asta Option,2017,Petrol,7.53
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,Diesel,39.45
Honda City i VTEC SV,2014,Petrol,5.84
Ford EcoSport 1.5 Ti VCT MT Titanium BE,2017,Petrol,8.65
Maruti Baleno Alpha 1.2,2017,Petrol,7.74
Hyundai i10 Sportz,2008,Petrol,2.5
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007,Diesel,5.7
Maruti Baleno Delta,2016,Petrol,5.8
Audi Q7 3.0 TDI Quattro Technology,2012,Diesel,36.5
Hyundai Santa Fe 2WD AT,2012,Diesel,9.5
Honda City 1.5 V MT Exclusive,2013,Petrol,4.55
Hyundai i20 1.4 CRDi Magna,2012,Diesel,3.9
Mahindra Bolero SLE BSIII,2007,Diesel,2.7
Toyota Fortuner 2.8 2WD AT,2017,Diesel,31.0
BMW 3 Series 2005-2011 325i Sedan,2009,Petrol,10.3
BMW 3 Series 320d Sedan,2010,Diesel,7.75
Maruti Wagon R LXI,2012,Petrol,3.2
Maruti Ertiga ZDI,2013,Diesel,4.85
Land Rover Range Rover Evoque 2.0 TD4 Pure,2016,Diesel,34.08
Maruti Ertiga SHVS VDI,2017,Diesel,8.1
Tata Indigo CS eVX,2016,Diesel,2.35
Maruti Alto K10 LXI,2012,Petrol,1.8
Hyundai EON D Lite Plus,2015,Petrol,3.42
Ford Endeavour 3.0L 4X4 AT,2010,Diesel,5.34
Ford Endeavour 2.2 Titanium AT 4X2,2018,Diesel,31.99
Volkswagen Vento Diesel Highline,2011,Diesel,4.75
Maruti Ciaz AT ZXi,2014,Petrol,6.1
Hyundai EON D Lite Plus,2013,Petrol,3.69
Audi Q5 2.0 TDI Premium Plus,2012,Diesel,15.0
Mahindra XUV500 W10 AWD,2016,Diesel,14.5
Maruti Swift VDI,2013,Diesel,5.65
Maruti Ritz VDi,2011,Diesel,2.5
Mercedes-Benz New C-Class C 250 CDI Avantgarde,2017,Diesel,38.5
Renault Duster 110PS Diesel RxZ,2014,Diesel,5.49
Maruti Swift Dzire VXI,2013,Petrol,3.55
Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,Diesel,10.75
Hyundai Creta 1.6 SX Option,2016,Petrol,11.0
Maruti SX4 ZDI,2014,Diesel,4.5
Mahindra XUV500 W8 2WD,2014,Diesel,8.42
Honda City i-VTEC CVT VX,2017,Petrol,11.6
Jaguar XF 2.2 Litre Luxury,2016,Diesel,33.63
Ford Fiesta 1.4 SXi TDCi ABS,2008,Diesel,2.25
BMW 5 Series 523i Sedan,2010,Petrol,12.95
Audi A6 2011-2015 2.0 TDI Premium Plus,2014,Diesel,25.02
Honda Brio 1.2 VX MT,2014,Petrol,3.95
Honda City 1.5 V AT,2011,Petrol,4.4
Volkswagen Polo Petrol Comfortline 1.2L,2015,Petrol,4.95
Mahindra Scorpio SLE BSIII,2010,Diesel,5.5
Honda City V MT,2011,Petrol,3.25
Skoda Rapid 1.6 MPI Elegance,2013,Petrol,4.02
Mahindra XUV500 W6 2WD,2016,Diesel,11.73
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,2012,Diesel,9.5
Maruti Baleno Alpha Automatic,2017,Petrol,8.6
Honda Amaze EX i-Dtech,2013,Diesel,4.0
Volkswagen Vento 1.6 Highline,2015,Petrol,5.55
Maruti Alto 800 LXI,2015,Petrol,2.5
Land Rover Discovery HSE Luxury 3.0 TD6,2017,Diesel,41.6
Honda City i VTEC CVT VX,2015,Petrol,7.41
Nissan Terrano XL 110 PS,2014,Diesel,6.5
Maruti Alto LXi,2008,Petrol,1.2
Toyota Fortuner 2.8 4WD MT,2015,Diesel,23.0
Hyundai i20 1.4 CRDi Magna,2012,Diesel,2.74
Ford Figo Diesel Titanium,2013,Diesel,3.9
Maruti Vitara Brezza ZDi Plus,2017,Diesel,8.0
Hyundai Verna 1.6 SX,2012,Diesel,4.0
Hyundai Tucson 2.0 Dual VTVT 2WD AT GL,2016,Petrol,17.75
Maruti Ritz VDi,2013,Diesel,5.05
Audi A4 2.0 TFSI,2011,Petrol,12.0
Mercedes-Benz E-Class E250 CDI Launch Edition,2016,Diesel,29.6
Renault Duster 85PS Diesel RxE,2015,Diesel,6.5
Honda Amaze S AT i-Vtech,2014,Petrol,4.75
Volvo S60 D4 SUMMUM,2016,Diesel,24.36
Maruti Swift Dzire 1.2 Lxi BSIV,2011,Petrol,3.2
Maruti Wagon R VXI,2016,Petrol,3.6
Maruti Omni MPI STD BSIV,2017,Petrol,3.58
Maruti SX4 VDI,2011,Diesel,2.5
Ford Fiesta Titanium 1.5 TDCi,2013,Diesel,3.5
Toyota Camry Hybrid,2015,Petrol,25.0
Maruti Wagon R VXI,2010,Petrol,1.75
Mercedes-Benz E-Class E270 CDI,2005,Diesel,10.0
Maruti Baleno Zeta Automatic,2018,Petrol,7.75
Honda Jazz 1.2 VX i VTEC,2016,Petrol,6.45
Mahindra Scorpio S10 AT 4WD,2017,Diesel,10.0
Volkswagen Polo 1.2 MPI Trendline,2014,Petrol,4.5
Hyundai i20 1.2 Era,2015,Petrol,3.4
Toyota Camry W4 (AT),2010,Petrol,4.5
Maruti Wagon R VXI,2015,Petrol,4.3
BMW 5 Series 2013-2017 520d M Sport,2018,Diesel,46.0
Maruti Alto K10 VXI AGS,2016,Petrol,3.4
Mercedes-Benz New C-Class 220 CDI AT,2013,Diesel,14.5
Maruti Alto 800 2016-2019 LXI,2013,Petrol,2.1
Maruti Swift VXI,2012,Petrol,3.65
Chevrolet Sail Hatchback 1.2 LS ABS,2014,Petrol,3.0
Hyundai i20 Asta 1.4 CRDi (Diesel),2009,Diesel,3.95
Skoda Superb 2.5 TDi AT,2012,Diesel,6.75
Toyota Corolla Altis D-4D G,2013,Diesel,6.53
Toyota Fortuner 4x2 Manual,2015,Diesel,22.0
Skoda Rapid 1.6 MPI AT Elegance,2013,Petrol,4.75
Honda Brio 1.2 VX AT,2017,Petrol,5.99
Volkswagen Polo Petrol Comfortline 1.2L,2011,Petrol,3.05
Volkswagen Polo Petrol Comfortline 1.2L,2010,Petrol,2.4
Maruti Zen Estilo LXI BSIII,2007,Petrol,1.3
Toyota Etios Cross 1.4L GD,2016,Diesel,6.71
Mahindra XUV500 W8 2WD,2014,Diesel,7.2
Hyundai Grand i10 AT Asta,2016,Petrol,5.4
Ford Ecosport 1.5 DV5 MT Titanium Optional,2015,Diesel,6.63
Honda City i-VTEC CVT ZX,2018,Petrol,14.21
Honda City 1.5 V MT,2010,Petrol,3.0
Maruti Celerio ZXI MT,2017,Petrol,5.11
Volkswagen Vento Petrol Highline,2011,Petrol,3.39
Toyota Innova Crysta 2.8 ZX AT,2017,Diesel,22.99
Hyundai i20 Magna,2009,Petrol,2.35
Maruti Ritz VDi,2012,Diesel,2.85
Audi A6 2011-2015 2.0 TDI Premium Plus,2014,Diesel,18.5
Renault Duster Petrol RxL,2014,Petrol,5.99
Honda Civic 2006-2010 1.8 V MT,2008,Petrol,3.0
